# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    7.882882883    2.680382022    2.494828199    2.453087336
    7.897897898    2.638661398    2.467617545    2.428853263
    7.912912913    2.600677980    2.444038573    2.408159139
    7.927927928    2.564309337    2.422132630    2.389246204
    7.942942943    2.532225136    2.401131215    2.370771428
    7.957957958    2.507166450    2.380352660    2.351234079
    7.972972973    2.486416618    2.357827954    2.328542987
    7.987987988    2.468487951    2.334803663    2.304449241
    8.003003003    2.457768263    2.317005180    2.285010683
    8.018018018    2.454926814    2.307640041    2.274058507
    8.033033033    2.451611468    2.302911436    2.269001270
    8.048048048    2.437983830    2.293760336    2.261107321
    8.063063063    2.411122566    2.273645022    2.242902566
    8.078078078    2.372942262    2.241730997    2.212685634
    8.093093093    2.326401047    2.199881446    2.171919903
    8.108108108    2.277213171    2.152914949    2.125234752
    8.123123123    2.231544250    2.106937758    2.078913021
    8.138138138    2.195022352    2.069061166    2.040509202
    8.153153153    2.173334719    2.046518604    2.017626455
    8.168168168    2.167017031    2.040560390    2.011683254
    8.183183183    2.167790275    2.044106006    2.015807064
    8.198198198    2.165641766    2.047566855    2.020498859
    8.213213213    2.157386842    2.045756204    2.020201853
    8.228228228    2.142418461    2.035712590    2.011434272
    8.243243243    2.119861900    2.016470820    1.993100232
